DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
COL,BOG,359.17,7405.08,29300124.34
COL,BOG,82.1,3997.83,15694561.07
COL,BOG,59.41,1979.51,7916911.67
COL,BOG,2.04,80.38,320113.35
COL,BOG,24,344.24,1347847.62
COL,BOG,42,870.88,3409869.67
COL,BOG,77,1038.99,4085921.68
COL,BOG,45,280.3,1102304.97
COL,BOG,136,2323,9095543.89
COL,BOG,440,2682.68,10503845.74
COL,BOG,120,462.62,1811356.22
COL,BOG,186,725.67,2853762.58
COL,BOG,24,133.59,523062.29
COL,BOG,337,1190.24,4680725.92
COL,BOG,72,425.08,1664370.98
COL,BOG,1115,3057.84,11979015.68
COL,BOG,992,1903.91,7487297.42
COL,BOG,324.41,11616.94,45937283.33
COL,BOG,30.27,195.15,780309.22
COL,BOG,18.02,444.48,1777257.71
COL,BOG,47.71,1593.16,6370266.18
COL,BOG,215.41,1074.27,4193451.4
COL,BOG,308.61,3348.97,13084356.48
COL,BOG,781.35,10717.2,42297314.84
COL,BOG,43.21,396.89,1536539.77
COL,BOG,1156.28,30241.78,119572818.4
COL,BOG,480.86,9913.24,39040188.98
COL,BOG,26.88,550.48,2131155.79
COL,BOG,907.78,15244.72,60574299.2
COL,BOG,93.77,1040.72,4105692.27
COL,BOG,64.11,2065.97,8222650.63
COL,BOG,431.05,5682.77,22481034.71
COL,BOG,74.53,3217.21,12455267.64
COL,BOG,374.73,6579.76,26024537.85
COL,BOG,15.27,61.66,246548.12
COL,BOG,50.41,281.49,1089774.46
COL,BOG,89.76,1752.71,6839848.53
COL,BOG,134.42,1751.5,6780844.67
COL,BOG,81.94,895.38,3548367.49
COL,BOG,5328,13709.95,53967026.98
COL,BOG,0.63,26.24,104920.9
COL,BOG,78,1355.46,5399807.13
COL,BOG,29,2504.45,9837477.82
COL,BOG,14,508.72,2034122
COL,BOG,171,9256.84,36571384.49
COL,BOG,70,1666.02,6642891.83
COL,BOG,4,65.05,260103.07
COL,BOG,2,471.51,1825427.38
COL,BOG,240,5477.39,21576384.24
COL,BOG,1,25.58,102281.88
COL,BOG,2,22.6,90366.32
COL,BOG,2,35,135500.75
COL,BOG,9,128.64,514368.32
COL,BOG,2,62.6,250306.72
COL,BOG,2,39.05,156141.81
COL,BOG,4,329.42,1306591.08
COL,BOG,20,250.22,968714.21
COL,BOG,1.75,29.31,117196.32
COL,BOG,1,51.48,205843.29
COL,BOG,127,4913.06,19313525.42
COL,BOG,153,1557.72,6215311.71
COL,BOG,80,1007.29,4027659.12
COL,BOG,252,4411.16,17544266.54
COL,BOG,245,17611.23,69553922.85
COL,BOG,290,2121.91,8247451.71
COL,BOG,40,245.51,965977.19
COL,BOG,45.13,261.38,1045130.54
COL,BOG,470,11398.29,44649656.27
COL,BOG,10,20.6,82369.3
COL,BOG,78,4814.98,18852472.37
COL,BOG,6,270.93,1083316.31
COL,BOG,14,173.04,683954.55
COL,BOG,14,811.8,3245990.41
COL,BOG,207,1239.4,4896141.8
COL,BOG,102,1674.37,6610220.9
COL,BOG,1.53,15.41,61617.03
COL,BOG,58,4474.97,17740608.13
COL,BOG,191,5285.43,20907675.34
COL,BOG,694,12079.98,47721523.42
COL,BOG,430,8859.62,35044720.46
COL,BOG,78,962.52,3801554.85
COL,BOG,260,2145.61,8470352.61
COL,BOG,176.61,8249.4,31937139.61
COL,BOG,10,229.37,887994.48
COL,BOG,292,4310.62,17087327.07
COL,BOG,31,509.99,2009527.77
COL,BOG,72,1474.07,5761084.84
COL,BOG,6,93.33,361322.42
COL,BOG,10,102.76,410886.88
COL,BOG,10,30.8,123154.1
COL,BOG,25,205,819694.55
COL,BOG,23.04,670.4,2634163.2
COL,BOG,587.28,12490.19,49005993.09
COL,BOG,10,163.52,653836.34
COL,BOG,599,11609.02,45919050.46
COL,BOG,116,3205.55,12817423.7
COL,BOG,43,644.07,2527836.73
COL,BOG,178,1822.71,7268502.27
COL,BOG,16,214.81,841699.48
COL,BOG,4,412.86,1598366.84
COL,BOG,227,2918.2,11454188.04
COL,BOG,240,537.35,2122106.05
COL,BOG,9,46.24,184891.1
COL,BOG,414.77,7336.42,29045896.24
COL,BOG,836.05,16360.11,64630580.5
COL,BOG,158.72,1748.47,6977933.95
COL,BOG,91.2,3519.41,14045542.98
COL,BOG,612,9375.84,37089697.93
COL,BOG,43.2,2.47,9771.02
COL,BOG,151.2,4828.39,19232201.62
COL,BOG,958.5,21852.73,86137270.36
COL,BOG,48.96,495.31,1972894.02
COL,BOG,69.12,1123.33,4474391.88
COL,BOG,122.4,972.78,3874728.65
COL,BOG,2.4,35.99,143353.56
COL,BOG,60,1027.78,4093801.9
COL,BOG,301.5,10281,40254535.82
COL,BOG,667,12732.51,50796985.27
COL,BOG,1564,27507.22,109741429.6
COL,BOG,770.25,11096.39,44198585.82
KOR,BOG,78,3033.48,12129400.11
KOR,BOG,45,1654.84,6616894.28
KOR,BOG,82,1020.04,4078640.14
KOR,BOG,66,2724.12,10892421.06
KOR,BOG,26,509.34,2036601.08
KOR,BOG,12,180.96,723570.36
KOR,BOG,74580,43559.28,173060982.7
KOR,BOG,494,3593.75,14369645.31
KOR,BOG,122820,80364.15,319467724.9
KOR,BOG,1379.8,15901.98,63053800.03
KOR,BOG,90,0.9,3599.48
KOR,BOG,63180,41103.9,163426751.9
KOR,BOG,18705,11281.1,44634027.75
KOR,BOG,1038,11700,46782567
KOR,BOG,90,1,3999.43
KOR,BOG,38,0.38,1519.43
KOR,BOG,21900,5694,22772754.42
KOR,BOG,6690,4185.6,16727283.82
KOR,BOG,290,2.9,11598.34
KOR,BOG,1205,721.85,2850276.08
KOR,BOG,14600,3796,14862972.28
KOR,BOG,2180,1655.1,6492159.94
KOR,BOG,1002.13,10021.33,38302024.32
KOR,BOG,8,8,31760.48
KOR,BOG,953,953,3779112.81
KOR,BOG,300,300,1190006.67
KOR,BOG,553,553,2194362
KOR,BOG,1,1,3956.76
KOR,BOG,36880,14908,59978014.67
KOR,BOG,6000,1041,4149742.35
KOR,BOG,125400,21969,87582065.55
KOR,BOG,3860,921.2,3706181.05
KOR,BOG,73490,30359.39,120414534.9
KOR,BOG,183900,34941,139175244.2
KOR,BOG,2400,456,1816316.4
KOR,BOG,12240,3650.4,14540090.76
KOR,BOG,261,2232,8890390.8
KOR,BOG,354,2271.75,9083615.09
KOR,BOG,73290,22619.8,90397734.69
KOR,BOG,200,38,149438.42
KOR,BOG,1868620,382030.6,1525237055
KOR,BOG,40600,18332.4,72750378.31
KOR,BOG,282160,52827,211328846.8
KOR,BOG,20,54,215919.54
KOR,BOG,34486,33349.78,133357493.6
KOR,BOG,222,474.3,1892589.66
KOR,BOG,19600,8199.4,32977810.07
KOR,BOG,12600,2394,9550982.7
KOR,BOG,28200,5358,21376008.9
KOR,BOG,4240,1192,4795666.32
KOR,BOG,29150,12518.51,49569344.06
KOR,BOG,600,114,454079.1
KOR,BOG,1630,11687.5,46627865.62
KOR,BOG,50,343.75,1374487.81
KOR,BOG,28200,10229,40865019.87
KOR,BOG,9700,1843,7153668.91
KOR,BOG,444150,86572.5,343038615.8
KOR,BOG,13530,7258.9,28765562.66
KOR,BOG,27740,4703.8,18924375.19
KOR,BOG,116440,20948.2,83840067.94
KOR,BOG,1840,447.2,1799179.51
KOR,BOG,840,714,2838682.44
KOR,BOG,32190,9673.2,38717093.41
KOR,BOG,4000,706.8,2774734.23
KOR,BOG,494700,105930.36,423609235.3
KOR,BOG,17424,7067.1,27901371.06
KOR,BOG,250,2.5,9788.57
KOR,BOG,100,1,3915.43
KOR,BOG,7800,4791.03,19120425.8
KOR,BOG,257.5,631.72,2520278.52
KOR,BOG,88200,16758,66856878.9
KOR,BOG,9300,1767,7109012.07
KOR,BOG,78000,15174,60302214.42
KOR,BOG,11880,4039.2,15982144.99
KOR,BOG,30785,3197,12786177.71
KOR,BOG,6811,4552.2,18129136.5
KOR,BOG,12,7.8,31068.57
KOR,BOG,624,2751.36,10801206.54
KOR,BOG,61950,9787.05,38855532.31
KOR,BOG,1200,180,719731.8
KOR,BOG,7400,2807.2,11227199.89
KOR,BOG,8900,1529,6113721.79
KOR,BOG,1500,270,1079846.1
KOR,BOG,99,0.99,3959.43
KOR,BOG,412,3356,13422087.08
KOR,BOG,26100,6264,24747113.17
KOR,BOG,15000,2892,11440197.57
KOR,BOG,258389,57505.41,228139239.6
KOR,BOG,210,371.7,1470400.59
KOR,BOG,620,86.8,342979.88
KOR,BOG,600,168,664587.84
KOR,BOG,178904,65047.24,254429222.7
